conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,label,text_processed
1881400598895182297,Mon Jan 20 17:57:12 +0000 2025,0,Prabowo-Gibran dapet acungan jempol dari 80 9% masyarakat Kinerja 100 hari ini nyata banget dalam publikasi positif #KinerjaPrabowoTerbukti,1881400598895182297,,,in,,0,0,0,https://x.com/undefined/status/1881400598895182297,1687380642181591040,,positif,prabowo gibran dapet acung jempol masyarakat kerja nyata banget publikasi positif kinerjaprabowoterbukti
1886627435464286574,Tue Feb 04 10:19:22 +0000 2025,0,@FayaAtika @prabowo Tunggu rilis survei litbang kompas kepuasan publik terhadap kinerja pemerintah bisa mencapai 98% !,1886721199868403778,,FayaAtika,in,,0,0,0,https://x.com/undefined/status/1886721199868403778,1274358097348198404,,positif,prabowo tunggu rilis survei litbang kompas puas publik kerja perintah capai
1910217785017528333,Thu Apr 10 06:26:24 +0000 2025,0,terima kasih Pak Prabowo udah apresiasi Polri! Kinerja mereka gak boleh dipandang sebelah mata. Dukung sepenuhnya bhayangkara terus jadi pelopor keamanan https://t.co/hDMNyCSSut,1910217785017528333,https://pbs.twimg.com/ext_tw_video_thumb/1910217679149174784/pu/img/rkT2niSdC0Ne6V9R.jpg,,in,,0,0,0,https://x.com/undefined/status/1910217785017528333,3020555834,,positif,terima kasih prabowo udah apresiasi polri kerja pandang belah mata dukung sepenuh bhayangkara pelopor aman
1879408293648699548,Wed Jan 15 06:20:49 +0000 2025,0,@prabowoisme tidak ada tugas yang amat besar. menteri Prabowo tuh fokus bikin keadilan jadi nyata Kinerja Apik Kabinet,1879413409034465683,,prabowoisme,in,,0,0,0,https://x.com/undefined/status/1879413409034465683,1471787643776028672,,positif,tugas menteri prabowo tuh fokus bikin adil nyata kerja bagus kabinet
1879408176338235833,Wed Jan 15 06:00:01 +0000 2025,0,Prabowo mengajak kabinet untuk berfokus pada kehidupan yang lebih baik dan lebih adil bagi rakyat. Kinerja Apik Kabinet,1879408176338235833,,,in,,0,0,0,https://x.com/undefined/status/1879408176338235833,1474556455508267008,,positif,prabowo ajak kabinet fokus hidup adil rakyat kerja bagus kabinet
1882021385448661184,Wed Jan 22 15:37:25 +0000 2025,1,@herculep638 Baik nya pejabat² titipan mulyono di off smua agar kinerja kepemimpinan Pak Prabowo lbh ok.,1882090197233656199,,herculep638,in,,0,0,0,https://x.com/undefined/status/1882090197233656199,1522917827027652610,,positif,jabat titip mulyono off smua kerja pimpin prabowo lbh
1879454266966044766,Wed Jan 15 09:47:31 +0000 2025,0,@Syahdan_hbb Dengan tim yang solid Prabowo membawa perubahan nyata dalam setiap aspek kehidupan rakyat. Kinerja Apik Kabinet,1879465429569282094,,Syahdan_hbb,in,,0,0,0,https://x.com/undefined/status/1879465429569282094,1715459938426945536,,positif,tim solid prabowo bawa ubah nyata aspek hidup rakyat kerja bagus kabinet
1883823675495112760,Mon Jan 27 10:25:38 +0000 2025,26,Kinerja Nusron Paling Menyala di 100 Hari Kabinet Prabowo https://t.co/ec4SsQin5c,1883823675495112760,,,in,,0,0,15,https://x.com/undefined/status/1883823675495112760,887743587579944960,,positif,kerja nusron nyala kabinet prabowo
1879441309720863087,Wed Jan 15 09:02:01 +0000 2025,0,@agathadew_ Guys Visi Prabowo buat masyarakat bahagia. Semua menteri kerja keras yang selalu mengantarkan kinerja hasil nyata Kinerja Apik Kabinet,1879453978930655450,,agathadew_,in,,0,0,0,https://x.com/undefined/status/1879453978930655450,1827688544896520193,,positif,guys visi prabowo masyarakat bahagia menteri kerja keras antar kerja hasil nyata kerja bagus kabinet
1879749933148086745,Thu Jan 16 04:38:02 +0000 2025,0,Mayoritas publik puas kinerja prabowo-gibran di 100 hari kerja https://t.co/wpfUCy45hQ,1879749933148086745,https://pbs.twimg.com/media/GhY2mjYbwAAI8lW.jpg,,in,,1,0,0,https://x.com/undefined/status/1879749933148086745,2329531294,,positif,mayoritas publik puas kerja prabowo gibran kerja
1892079873130369151,Wed Feb 19 05:12:49 +0000 2025,1,Presiden Prabowo menghadiri Sidang Istimewa Laporan Tahunan Mahkamah Agung (MA) yang digelar pada Rabu (19/2) siang di Gedung Mahkamah Agung Jakarta. Dalam pidatonya Presiden apresiasi kinerja MA dalam peradilan di Indonesia #PresidenPrabowo #PrabowoSubianto https://t.co/oSLIVwzHTi,1892079873130369151,https://pbs.twimg.com/ext_tw_video_thumb/1892079332178395140/pu/img/DfEqtaY6Q0n_Xcyx.jpg,,in,,1,3,0,https://x.com/undefined/status/1892079873130369151,57261519,,positif,presiden prabowo hadir sidang istimewa lapor tahun mahkamah agung gelar rabu siang gedung mahkamah agung jakarta pidato presiden apresiasi kerja adil indonesia presidenprabowo prabowosubianto
1917397427855974411,Wed Apr 30 15:07:37 +0000 2025,0,@LeonPriceleon48 Kapan lagi cek kesehatan tanpa biaya? Terima kasih Prabowo kita sehat bersama,1917596710471360944,,LeonPriceleon48,in,,0,0,0,https://x.com/haris_kurnia3/status/1917596710471360944,1691336715364143104,haris_kurnia3,positif,cek sehat biaya terima kasih prabowo sehat
1894617606315020653,Wed Feb 26 05:16:52 +0000 2025,1,79 3%masyarakat puas dengan kinerja presiden Prabowo https://t.co/1jMOL3QSsV,1894617606315020653,https://pbs.twimg.com/media/GksIq9WXwAAYEYS.jpg,,in,,0,0,0,https://x.com/undefined/status/1894617606315020653,1382502619801800708,,positif,masyarakat puas kerja presiden prabowo
1879406321906426258,Wed Jan 15 08:40:33 +0000 2025,0,@cuitcuap_ Kerja menteri-menterinya pak Prabowo tuh konsisten &amp; gak setengah-setengah. Semua buat kita mampu hidup lebih baik Kinerja Apik Kabinet,1879448574427378140,,cuitcuap_,in,,0,0,0,https://x.com/undefined/status/1879448574427378140,1701530582373867520,,positif,kerja menteri menteri prabowo tuh konsisten hidup kerja bagus kabinet
1916499345903591592,Wed Apr 30 13:17:00 +0000 2025,0,@nkri_dlmberita Langkah ini menunjukkan bahwa Presiden Prabowo benar-benar memahami pentingnya peran guru dan teknologi dalam pembangunan bangsa,1917568874134004023,,nkri_dlmberita,in,,0,0,0,https://x.com/ajenggvero/status/1917568874134004023,1892435620850782211,ajenggvero,positif,langkah presiden prabowo paham peran guru teknologi bangun bangsa
1881401810013110423,Mon Jan 20 18:02:00 +0000 2025,0,Kinerja 100 hari Prabowo-Gibran dapet acungan jempol publik sukses! #KinerjaPrabowoTerbukti,1881401810013110423,,,in,,0,0,0,https://x.com/undefined/status/1881401810013110423,1834146886149980160,,positif,kerja prabowo gibran dapet acung jempol publik sukses kinerjaprabowoterbukti
1884902366182527420,Thu Jan 30 09:51:58 +0000 2025,0,Sukses Terus Pak Presiden Republik Indonesia menyambut 100 Hari Kinerja pemerintahan President Prabowo. Sukses selalu.. # Desa terdepan untuk Indonesia #100 Hari @YandriSusanto @kemendesapdtt @poel_saiful https://t.co/OikLm7CSCG,1884902366182527420,https://pbs.twimg.com/media/GiiEtq8aMAAFC8u.jpg,,in,,0,0,0,https://x.com/undefined/status/1884902366182527420,1632812160429748225,,positif,sukses presiden republik indonesia sambut kerja perintah president prabowo sukses desa depan indonesia
1879407647453311146,Wed Jan 15 06:44:43 +0000 2025,0,@Zakiiyah_an Kabinet Prabowo bekerja keras tanpa lelah demi menciptakan kemakmuran dan kebahagiaan bagi rakyat. Kinerja Apik Kabinet,1879419423498641689,,Zakiiyah_an,in,,0,0,0,https://x.com/undefined/status/1879419423498641689,1654379226244730880,,positif,kabinet prabowo keras lelah cipta makmur bahagia rakyat kerja bagus kabinet
1895702826850123994,Sat Mar 01 05:09:09 +0000 2025,0,Hasil survei teranyar dari Lembaga Pemilih Indonesia (LPI) menunjukkan bahwa mayoritas publik menilai kinerja Wakil Presiden RI Gibran Rakabuming Raka mendukung dalam membantu Presiden RI Prabowo Subianto memaksimalkan kinerja pemerintah. https://t.co/WwYWZYxWo2,1895702826850123994,,,in,,0,0,0,https://x.com/undefined/status/1895702826850123994,2655442453,,positif,hasil survei anyar lembaga pilih indonesia lpi mayoritas publik nilai kerja wakil presiden gibran rakabuming raka dukung bantu presiden prabowo subianto maksimal kerja perintah
1883962425386623237,Mon Jan 27 19:36:59 +0000 2025,0,Kinerja 100 hari Prabowo tunjukkan transparansi dan komitmen untuk perubahan besar #100HariKerjaNyata,1883962425386623237,,,in,,0,0,0,https://x.com/undefined/status/1883962425386623237,1699311244875030528,,positif,kerja prabowo tunjuk transparansi komitmen ubah harikerjanyata
1882039879468564812,Wed Jan 22 12:17:28 +0000 2025,0,#GaleriFoto: Prabowo Puas Kinerja Kabinetnya #AdadiKompas https://t.co/ugCyk77UIy,1882039879468564812,,,in,,0,0,0,https://x.com/undefined/status/1882039879468564812,79237556,,positif,galerifoto prabowo puas kerja kabinet adadikompas
1881626822405968333,Tue Jan 21 10:07:24 +0000 2025,0,@DivHumas_Polri Siplah untuk kinerja dari Polri semoga kedepannya selalu lebih baik lagi terima kasih buat Polri karena sudah jadi Garda Terdepan dalam Memajukan Indonesia #SinergiWujudkanAstaCita Pemerintah Bapak Presiden @prabowo @ListyoSigitP,1881644758642442248,,DivHumas_Polri,in,,0,0,0,https://x.com/undefined/status/1881644758642442248,1875027058784718848,,positif,sip kerja polri moga depan terima kasih polri garda depan maju indonesia sinergiwujudkanastacita perintah presiden prabowo
1881431205352251457,Mon Jan 20 19:58:49 +0000 2025,0,Kinerja Pak Prabowo mendapat pengakuan publik dengan respect tinggi #KinerjaPrabowoTerbukti,1881431205352251457,,,in,,0,0,0,https://x.com/undefined/status/1881431205352251457,1687008440861016064,,positif,kerja prabowo aku publik respect kinerjaprabowoterbukti
1915648527365034133,Fri Apr 25 06:06:14 +0000 2025,3,As I said sudah takdirnya bahwa Pak Prabowo yg memenangkan pemilu ini 🇲🇨️ Mungkin untuk yg kalah mereka tidak menerima. Tapi yakinlah bahwa Tuhan yg lebih mengetahui takdir. Dan itupun berlaku untuk Wapresnya yg mereka hina tapi Tuhan tunjukan kinerja satset beliau... https://t.co/j0GkDWPeZP,1915648527365034133,https://pbs.twimg.com/media/GpXALS7bYAIzUvl.jpg,,in,,1,1,1,https://x.com/undefined/status/1915648527365034133,2556873745,,positif,said takdir prabowo menang milu kalah terima yakin tuhan takdir itu laku wapresnya hina tuhan tunjuk kerja satset beliau
1883888699257315376,Mon Jan 27 14:44:01 +0000 2025,0,Salut kinerja setajam Prabowo-Gibaran ngasih harapan baru buat yang lain #100HariKerjaNyata,1883888699257315376,,,in,,0,0,0,https://x.com/undefined/status/1883888699257315376,1688435123979702272,,positif,salut kerja tajam prabowo gibaran ngasih harap harikerjanyata
1879418289316897065,Wed Jan 15 06:40:12 +0000 2025,0,Gak ada tugas yang terlalu besar. Kabinet Prabowo tuh fokus buat keadilan jadi nyata Kinerja Apik Kabinet,1879418289316897065,,,in,,0,0,0,https://x.com/undefined/status/1879418289316897065,1645628942739730432,,positif,tugas kabinet prabowo tuh fokus adil nyata kerja bagus kabinet
1917397492423090681,Wed Apr 30 14:26:48 +0000 2025,0,@hexagrap_id Buktikan cintamu pada kesehatan dengan cek kesehatan gratis Prabowo,1917586439195484359,,hexagrap_id,in,,0,0,0,https://x.com/faida_hafih/status/1917586439195484359,1691369257605722112,faida_hafih,positif,bukti cinta sehat cek sehat gratis prabowo
1879408172441444732,Wed Jan 15 06:00:00 +0000 2025,0,Menteri Prabowo tahu bahwa hasil nyata memerlukan waktu dan rakyat menjadi alasan utama dari semua kerja keras mereka Kinerja Apik Kabinet,1879408172441444732,,,in,,0,0,0,https://x.com/undefined/status/1879408172441444732,1567810199175720962,,positif,menteri prabowo hasil nyata rakyat alas utama kerja keras kerja bagus kabinet
1883968040242762080,Mon Jan 27 19:59:17 +0000 2025,0,Kinerja produktif Prabowo selama 100 hari menginspirasi banyak orang #100HariKerjaNyata,1883968040242762080,,,in,,0,0,0,https://x.com/undefined/status/1883968040242762080,1699337262222426112,,positif,kerja produktif prabowo inspirasi orang harikerjanyata
1881395369294352724,Mon Jan 20 17:36:25 +0000 2025,0,Kinerja Prabowo-Gibran dapet highlight positif survei bilang 80 9% valid #KinerjaPrabowoTerbukti,1881395369294352724,,,in,,0,0,0,https://x.com/undefined/status/1881395369294352724,1686293981557317632,,positif,kerja prabowo gibran dapet highlight positif survei bilang valid kinerjaprabowoterbukti
1917396180776149203,Wed Apr 30 13:00:20 +0000 2025,0,@hexagrap_id Presiden Prabowo sukses besarkan program makan bergizi gratis Sukabumi merasa manfaat hidup sehat makin nyata makasih Haris Yocku,1917564676466171991,,hexagrap_id,in,,0,0,0,https://x.com/saveri_abel13/status/1917564676466171991,1684039104491839488,saveri_abel13,positif,presiden prabowo sukses besar program makan gizi gratis sukabumi manfaat hidup sehat nyata makasih haris yocku
1879408178502484175,Wed Jan 15 06:00:02 +0000 2025,0,Visi Prabowo adalah Indonesia yang lebih baik dengan kebijakan yang langsung membawa perubahan yang dapat dirasakan oleh seluruh rakyat. Kinerja Apik Kabinet https://t.co/cKgb0qt3KC,1879408178502484175,https://pbs.twimg.com/media/GhTNLCHbAAAywtc.jpg,,in,,0,0,0,https://x.com/undefined/status/1879408178502484175,1713768592993595393,,positif,visi prabowo indonesia bijak langsung bawa ubah rasa rakyat kerja bagus kabinet
1879408179412406291,Wed Jan 15 06:00:02 +0000 2025,0,Kesejahteraan bukan sekadar impian melainkan visi nyata yang ingin diwujudkan oleh kabinet Prabowo bersama seluruh rakyat Kinerja Apik Kabinet,1879408179412406291,,,in,,0,0,0,https://x.com/undefined/status/1879408179412406291,1541992612336664576,,positif,sejahtera impi visi nyata wujud kabinet prabowo rakyat kerja bagus kabinet
1881486952052203735,Tue Jan 21 01:55:17 +0000 2025,0,@ragheeell Kinerja Pak Prabowo dibalas positif survei mencatat banyak poin kepuasan publik.,1881520914334130419,,ragheeell,in,,0,0,0,https://x.com/undefined/status/1881520914334130419,1701085395491127296,,positif,kerja prabowo balas positif survei catat poin puas publik
1868656453885874597,Mon Dec 16 13:56:31 +0000 2024,0,Keren Kinerja Pak Prabowo dalam 100 hari semua kebuka ke publik. Saya senantiasa berdoa agar Pak @prabowo tetap amanah Pak. Terkait PPN kenapa tidak diturunkan Pak ke 5%.,1868656453885874597,,,in,,0,0,0,https://x.com/undefined/status/1868656453885874597,1577811079195160576,,positif,keren kerja prabowo buka publik senantiasa doa prabowo amanah kait ppn turun
1879431712461251031,Wed Jan 15 08:50:13 +0000 2025,0,@prabowo_kalteng Prabowo tahu kesejahteraan rakyat butuh kerja nyata. Kabinetnya gas terus untuk itu! Kinerja Apik Kabinet,1879451006322581753,,prabowo_kalteng,in,,0,0,0,https://x.com/undefined/status/1879451006322581753,1711713115837198336,,positif,prabowo sejahtera rakyat butuh kerja nyata kabinet gas kerja bagus kabinet
1885187337702805853,Fri Jan 31 04:44:21 +0000 2025,0,Kinerja 100 hari presiden Prabowo diapresiasi https://t.co/hAC1XmUkSr,1885187337702805853,https://pbs.twimg.com/media/GimH5KoW4AAPxVA.jpg,,in,,0,0,0,https://x.com/undefined/status/1885187337702805853,2506545764,,positif,kerja presiden prabowo apresiasi
1881486952052203735,Tue Jan 21 01:50:11 +0000 2025,0,@ragheeell Kepuasan publik terhadap kinerja Pak Prabowo semakin membaik menurut survei terbaru. Apakah sejalan dengan opini kalian?,1881519631967625602,,ragheeell,in,,0,0,0,https://x.com/undefined/status/1881519631967625602,1844632916795727872,,positif,puas publik kerja prabowo baik survei baru jalan opini
1917095783972933806,Tue Apr 29 05:57:07 +0000 2025,0,bravo Pak Prabowo! Dengan evaluasi rutin BUMN bs wujudkan kinerja yg bersih dan profesional. Luar biasa https://t.co/2KVMlR4ljX,1917095783972933806,https://pbs.twimg.com/media/Gprkc68bAAAm1s2.jpg,,in,,0,0,0,https://x.com/undefined/status/1917095783972933806,455052574,,positif,bravo prabowo evaluasi rutin bumn wujud kerja bersih profesional
1879438858322129385,Wed Jan 15 08:26:11 +0000 2025,0,@CuitanMakmak Rakyat makmur menjadi cita-cita Prabowo didukung menteri yang kerja tanpa lelah. Kinerja Apik Kabinet,1879444961055416639,,CuitanMakmak,in,,0,0,0,https://x.com/undefined/status/1879444961055416639,1542039796796645376,,positif,rakyat makmur cita cita prabowo dukung menteri kerja lelah kerja bagus kabinet
1879408179093926168,Wed Jan 15 06:00:02 +0000 2025,0,Rakyat happy bukan hanya tujuan tetapi prinsip kerja dari tim Prabowo. Kinerja Apik Kabinet,1879408179093926168,,,in,,0,0,0,https://x.com/undefined/status/1879408179093926168,1542411331726639105,,positif,rakyat happy tuju prinsip kerja tim prabowo kerja bagus kabinet
1879408178338631729,Wed Jan 15 06:00:02 +0000 2025,0,Kesatuan dalam visi kabinet Prabowo fokus pada kesejahteraan nasional. Kinerja Apik Kabinet,1879408178338631729,,,in,,0,0,0,https://x.com/undefined/status/1879408178338631729,1550461540179927040,,positif,satu visi kabinet prabowo fokus sejahtera nasional kerja bagus kabinet
1883957348282274216,Mon Jan 27 19:16:48 +0000 2025,0,Kinerja Prabowo-Gibran bukan cuma omdo tapi nyata dan bisa dirasakan langsung #100HariKerjaNyata,1883957348282274216,,,in,,0,0,0,https://x.com/undefined/status/1883957348282274216,1690976535057182721,,positif,kerja prabowo gibran omdo nyata rasa langsung harikerjanyata
1879432577108591052,Wed Jan 15 09:44:30 +0000 2025,0,@prabowoisme Gini ya Menteri-menteri Prabowo sangat ngerti kalau masyarakat sejahtera Indonesia juga makin maju Kinerja Apik Kabinet,1879464669271978010,,prabowoisme,in,,0,0,0,https://x.com/undefined/status/1879464669271978010,1653671281232072709,,positif,gin menteri menteri prabowo ngerti masyarakat sejahtera indonesia maju kerja bagus kabinet
1885168223840288888,Fri Jan 31 08:30:11 +0000 2025,0,@prabowo Kerja Bersih dimulai dari orang baru &amp; bersih. Tak usah dibebani kinerja buruk yg akan memperburuk prestasi bapak. Semoga Rakyat &amp; Bangsa Indonesia makin maju &amp; bermartabat.,1885244171839242397,,prabowo,in,,0,0,0,https://x.com/undefined/status/1885244171839242397,1538660022,,positif,prabowo kerja bersih orang bersih beban kerja buruk buruk prestasi moga rakyat bangsa indonesia maju martabat
1917591000605941927,Wed Apr 30 14:44:56 +0000 2025,0,Prabowo percaya Danantara bisa bawa Indonesia ke era baru https://t.co/220WdipZNb,1917591000605941927,https://pbs.twimg.com/media/Gpym0qgaYAE9LKn.jpg,,in,,0,0,0,https://x.com/intan_permat44/status/1917591000605941927,1846851026303045637,intan_permat44,positif,prabowo percaya danantara bawa indonesia era
1879406321906426258,Wed Jan 15 08:51:42 +0000 2025,0,@cuitcuap_ menteri-menteri Prabowo itu bukti kalau teamwork bisa bikin keadilan &amp; kemakmuran jadi nyata. Kinerja Apik Kabinet,1879451379489714309,,cuitcuap_,in,,0,0,0,https://x.com/undefined/status/1879451379489714309,1702249425345949696,,positif,menteri menteri prabowo bukti teamwork bikin adil makmur nyata kerja bagus kabinet
1879422520883065121,Wed Jan 15 07:10:58 +0000 2025,0,@Aninditakyya Fokus pada tujuan besar adalah prinsip yang dipegang Menteri kabinet Prabowo seperti pelari maraton yang terus berlari hingga mencapai garis finish. Kinerja Apik Kabinet,1879426030815060155,,Aninditakyya,in,,0,0,0,https://x.com/undefined/status/1879426030815060155,1724926739774869504,,positif,fokus tuju prinsip pegang menteri kabinet prabowo lari maraton lari capai garis finish kerja bagus kabinet
1881486952052203735,Tue Jan 21 09:55:02 +0000 2025,0,@ragheeell Menurut survei kredibel masyarakat semakin puas terhadap kinerja Pak Prabowo yuk baca lebih lanjut datanya,1881641647945236853,,ragheeell,in,,0,0,0,https://x.com/undefined/status/1881641647945236853,1701145939640238081,,positif,survei kredibel masyarakat puas kerja prabowo yuk baca data
1903369047011713442,Sat Mar 22 08:51:58 +0000 2025,0,Prabowo menginstruksikan diri sendiri dan jajaran kabinet untuk memperbaiki komunikasi dan kinerja.,1903369047011713442,,,in,,0,0,0,https://x.com/undefined/status/1903369047011713442,99235951,,positif,prabowo instruksi jajar kabinet baik komunikasi kerja
1883373272349434341,Sun Jan 26 04:35:54 +0000 2025,1,Anak muda puas! 100 hari kinerja pemerintahan Prabowo https://t.co/pplC7YEy3Z,1883373272349434341,https://pbs.twimg.com/media/GiMWAntagAAApe0.jpg,,in,,0,0,0,https://x.com/undefined/status/1883373272349434341,1382502619801800708,,positif,anak muda puas kerja perintah prabowo
1883982537883844881,Mon Jan 27 20:56:54 +0000 2025,0,Kinerja 100 hari Prabowo membuka jalan untuk masa depan yang lebih cerah bagi seluruh Indonesia #100HariKerjaNyata https://t.co/3Eu8ZSBNns,1883982537883844881,https://pbs.twimg.com/media/GiVAIPsbgAAC1Bk.jpg,,in,,0,0,0,https://x.com/undefined/status/1883982537883844881,1681540064030130178,,positif,kerja prabowo buka jalan cerah indonesia harikerjanyata
1881163548379971718,Mon Jan 20 04:47:54 +0000 2025,0,@cakimiNOW Kalau saya amati dari kampung nampaknya indikator Pemberdayaan Masyarakat yang dikomandani Cak Imin berkontribusi banyak bagi capaian kepuasan 100 hari kinerja pemerintahan Prabowo Gibran,1881201964484346099,,cakimiNOW,in,,0,0,0,https://x.com/undefined/status/1881201964484346099,1184773997436661760,,positif,amat kampung nampaknya indikator daya masyarakat komandan cak imin kontribusi capai puas kerja perintah prabowo gibran
1917454883109888217,Wed Apr 30 13:23:11 +0000 2025,0,@Mdy_Asmara1701 Kami bangga sekali sama anda pak presiden kalau semua kabinet di isi sama orang anda 2014 2019. @prabowo,1917570429335777418,,Mdy_Asmara1701,in,,0,0,0,https://x.com/rio_warham27012/status/1917570429335777418,1857916862883074048,rio_warham27012,positif,bangga presiden kabinet isi orang prabowo
1914879480251998520,Wed Apr 23 03:10:19 +0000 2025,3,Presiden Prabowo Subianto memberi hormat pada Mentan Amran Sulaiman dan Menteri Koordinator Pangan Zulkifli Hasan atas kinerja terobosannya mewujudkan cita-cita besar tersebut. Produksi dan ketersediaan beras tahun 2025 yang melebihi kebutuhan nasional merupakan cerminan kerja https://t.co/0v6fsPgjl4,1914879480251998520,https://pbs.twimg.com/amplify_video_thumb/1914879411687706624/img/Adx7p0hOG5__IT0r.jpg,,in,,1,2,1,https://x.com/undefined/status/1914879480251998520,121640063,,positif,presiden prabowo subianto hormat tan amran sulaiman menteri koordinator pangan zulkifli hasan kerja terobos wujud cita cita produksi sedia beras lebih butuh nasional cermin kerja
1883890310356562056,Mon Jan 27 14:50:25 +0000 2025,0,100 hari penuh keseriusan Prabowo-Gibran dengan kinerja signifikan #100HariKerjaNyata,1883890310356562056,,,in,,0,0,0,https://x.com/undefined/status/1883890310356562056,1686963271298068480,,positif,penuh serius prabowo gibran kerja signifikan harikerjanyata
1894233769684369781,Tue Feb 25 03:51:38 +0000 2025,0,Sebanyak 80 9% Rakyat Indonesia Puas Dengan 100 Hari Kinerja Pemerintahan Presiden Prabowo #KerjaNyata100Hari #PrabowoGibran https://t.co/zdnICt8Oh2,1894233769684369781,https://pbs.twimg.com/media/GkmrkxPWAAA8Pay.jpg,,in,,0,0,0,https://x.com/undefined/status/1894233769684369781,2506280550,,positif,rakyat indonesia puas kerja perintah presiden prabowo kerjanyata prabowogibran
1879408179135582313,Wed Jan 15 06:00:02 +0000 2025,0,Temans Visi Prabowo bikin rakyat senang. Semua kabinet Pekerja keras yang selalu antar kinerja hasil nyata Kinerja Apik Kabinet,1879408179135582313,,,in,,0,0,0,https://x.com/undefined/status/1879408179135582313,1541775456784875522,,positif,temans visi prabowo bikin rakyat senang kabinet kerja keras kerja hasil nyata kerja bagus kabinet
1917567744838623614,Wed Apr 30 13:12:31 +0000 2025,0,Prabowo selalu bilang Danantara itu masa depan dan dia siap all out https://t.co/oqIExmtWkK,1917567744838623614,https://pbs.twimg.com/media/GpyRlmYaIAAAdJh.jpg,,in,,0,0,0,https://x.com/bimo_brhmantio/status/1917567744838623614,1689833029068529664,bimo_brhmantio,positif,prabowo bilang danantara all out
1884872109199073596,Thu Jan 30 07:51:44 +0000 2025,0,Sukses Terus Pak Presiden Republik Indonesia menyambut 100 Hari Kinerja pemerintahan President Prabowo. Sukses selalu.. # Desa terdepan untuk Indonesia #100 Hari Kerja Nyata @prabowo @YandriSusanto @kemendesapdtt @poel_saiful https://t.co/YHIHlInvsF,1884872109199073596,https://pbs.twimg.com/media/GihpMQobkAAU7QT.jpg,,in,,0,0,0,https://x.com/undefined/status/1884872109199073596,1677234797121527808,,positif,sukses presiden republik indonesia sambut kerja perintah president prabowo sukses desa depan indonesia kerja nyata prabowo
1879432577108591052,Wed Jan 15 09:00:33 +0000 2025,0,@prabowoisme Semua langkah kementerian Prabowo dirancang untuk bikin rakyat makin happy &amp; secure Kinerja Apik Kabinet,1879453608623960552,,prabowoisme,in,,0,0,0,https://x.com/undefined/status/1879453608623960552,1473560996086046721,,positif,langkah menteri prabowo rancang bikin rakyat happy secure kerja bagus kabinet
1917565165824008226,Wed Apr 30 13:02:16 +0000 2025,0,Mari sukseskan pembentukan Koperasi Desa Merah Putih *#TPPBersamaMenteriDesa* Musdesus pembentukan koperasi merah putih *#TPPBersamaMenteriDesa* @prabowo @YandriSusanto27 @ArizaPatria @taufikmadjid71 @kemendespdt @bpsdmkemendesa https://t.co/l3YNdF1MND,1917565165824008226,https://pbs.twimg.com/media/GpyPWZtaYAEHcVV.jpg,,in,,0,0,0,https://x.com/Am10530Amin/status/1917565165824008226,1714832753139867648,Am10530Amin,positif,mari sukses bentuk koperasi desa merah putih tppbersamamenteridesa musdesus bentuk koperasi merah putih tppbersamamenteridesa prabowo
1879424282092261865,Wed Jan 15 07:15:14 +0000 2025,0,@CuitanMakmak Prabowo ingin rakyat hidup bahagia dan menteri-menterinya memiliki tanggung jawab untuk memberikan hasil yang terukur dan nyata. Kinerja Apik Kabinet,1879427102782710194,,CuitanMakmak,in,,0,0,0,https://x.com/undefined/status/1879427102782710194,1541939136826748928,,positif,prabowo rakyat hidup bahagia menteri menteri milik tanggung hasil ukur nyata kerja bagus kabinet
1879408171904864403,Wed Jan 15 06:00:00 +0000 2025,0,Kabinet Prabowo memastikan setiap langkah pemerintah berorientasi pada kesejahteraan rakyat. Kinerja Apik Kabinet,1879408171904864403,,,in,,0,0,0,https://x.com/undefined/status/1879408171904864403,1550100842593730560,,positif,kabinet prabowo langkah perintah orientasi sejahtera rakyat kerja bagus kabinet
1884171032753582184,Tue Jan 28 09:25:55 +0000 2025,1,Menteri Agama RI bapak @ menjadi menteri dengan tingkat kepuasan tertinggi (92 8%) evaluasi publik atas kinerja 100 hari Presiden Prabowo dan Kabinet Merah Putih loh! Selamat dan semoga makin sukses Menag dan Kemenag RI! #menag #kemenag #pendis #kabinetmerahputih https://t.co/iQvGjPUNfT,1884171032753582184,https://pbs.twimg.com/media/GiXric6aYAIrMbo.jpg,,in,,0,0,0,https://x.com/undefined/status/1884171032753582184,3252417121,,positif,menteri agama menteri tingkat puas tinggi evaluasi publik kerja presiden prabowo kabinet merah putih selamat moga sukses menag kemenag menag kemenag pendis kabinetmerahputih
1884150670842028436,Tue Jan 28 08:05:00 +0000 2025,0,Hasil survei terbaru yang dirilis lembaga Indikator Politik Indonesia mengungkap gen z atau generasi yang lahir pada 1997-2012 mendominasi kalangan yang puas dengan kinerja Presiden Prabowo Subianto. https://t.co/qQKWX7eCFQ,1884150670842028436,,,in,,0,0,0,https://x.com/undefined/status/1884150670842028436,68930552,,positif,hasil survei baru rilis lembaga indikator politik indonesia ungkap gen generasi lahir dominasi kalang puas kerja presiden prabowo subianto
