Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,full_text,label,score,text_processed
1080,1080,1081,Semoga majelis rektor memberi pencerahan se jelas jelasnya kepada Bapak Presiden @prabowo Tunjangan Kinerja untuk Semua Dosen ASN. PTN BLU-BH remun jauh dari nominal tukin perlu perhatian.,neutral,0.9866579174995422,moga majelis rektor cerah presiden prabowo tunjang kerja dosen asn ptn blu remun nominal tukin perhati
1081,1081,1082,@BosPurwa @prabowo Jikalau ada driver ojol &amp; kurir online yg memiliki 2 akun &amp; bekerja di lbh dari 1 aplikasi BHR akan dinilai dari keaktifan kinerja,neutral,0.9959327578544616,prabowo driver ojol kurir online milik akun lbh aplikasi bhr nilai aktif kerja
1082,1082,1083,PRESIDEN Prabowo Subianto menegaskan bahwa komponen tunjangan kinerja pada Tunjangan Hari Raya (THR) untuk Aparatur Sipil Negara (ASN) termasuk PNS PPPK TNI dan Polri akan diberikan penuh 100%. https://t.co/bPVvQ09sIv,neutral,0.9840211272239684,presiden prabowo subianto komponen tunjang kerja tunjang raya thr aparatur sipil negara asn pns pppk tni polri penuh
1083,1083,1084,Mohon tindakan Tegas dari Presiden @prabowo &amp; @setkabgoid terhadap lambatnya kinerja @kemendag dng mengganti pejabat eselon I @kompascom @tempodotco @Bisniscom @ILCTalkshow,neutral,0.8948668241500854,mohon tindak presiden prabowo lambat kerja dng ganti jabat eselon
1084,1084,1085,@__AnakKolong @prabowo @KemensetnegRI @setkabgoid Gampang dipecah belah jika legitimasi dan kinerja pemerintah rendah dan tidak cukup utk mendapatkan dukungan masyarakat,neutral,0.986627161502838,prabowo gampang pecah belah legitimasi kerja perintah rendah dukung masyarakat
1085,1085,1086,@BosPurwa @prabowo Tadi lewat.. Kategori A.. kinerja baik.. Thr nya hanya 20% dari pendapatan perbulan yg di rata2 kan pertahunnya... Emang segitu yaa thr... ??? ,neutral,0.9236581325531006,prabowo kategori kerja thr dapat bulan tahun emang segitu yaa thr
1086,1086,1087,@Dean_HT @BetaEpsilonPhi @prabowo Gaji + tunjangan melekat dan tunjangan kinerja,negative,0.9452327489852904,prabowo gaji tunjang lekat tunjang kerja
1087,1087,1088,@PartaiSocmed Pak @prabowo harus segera ganti jaksa agung dg target kinerja: Kerja sama dg KPK dan POLRI untuk BERSIHKAN KEJAKSAAN.,neutral,0.9946130514144896,prabowo ganti jaksa agung target kerja kerja kpk polri sih jaksa
1088,1088,1089,@PNS_Garis_Lucu @prabowo Min bukannya belom disebut ya besarannya berapa? cuma dibilang gaji pokok tunjangan melekat dan tunjangan kinerja ajaa soalnya kan‍,neutral,0.99663108587265,prabowo min bom besar bilang gaji pokok tunjang lekat tunjang kerja ajaa
1089,1089,1090,@mimih6mei Suka banget sama kinerja mentri satu ini di di tunjuk oleh pak prabowo dan dia membuktikan nya bahwa dia pantas menduduki posisi itu ,neutral,0.4319351017475128,suka banget kerja tri prabowo bukti duduk posisi
1090,1090,1091,@poldasulut_ @maulana_haq75 @geloraco @ListyoSigitP @prabowo Transparansi ke publik... jgn ada yg ditutupi.tangkap pelaku dan dalang nya... kami sudah gerah dengan kinerja Polri Pak,neutral,0.9909821152687072,prabowo transparansi publik jgn tutup tangkap laku dalang gerah kerja polri
1091,1091,1092,Dua tokoh pemimpin yang sangat menonjol tersebut yaitu Prabowo Subiyanto &amp; Anies Baswedan. Ketokohan dan etos/kinerja dua elite politik nasional ini dikupas tajam dan mendalam dalam dua buku yang fenomenal ini. https://t.co/pGCT4freS8,positive,0.8096333742141724,tokoh pimpin tonjol prabowo subiyanto anies baswedan tokoh etos kerja elite politik nasional kupas tajam dalam buku fenomenal
1092,1092,1093,@geloraco Polisi lagi polisi lagi polisi lagi polisi lagi.. Kasus teruuuss.. @prabowo sepertinya @ListyoSigitP gak sanggup deh.. Kinerja hancur mental hancur kepercayaan masyarakat hancur keamanan masyarakat hancur.. #indonesiagelap #gantikapolri,neutral,0.8110910058021545,polisi polisi polisi polisi teruuuss prabowo sanggup kerja hancur mental hancur percaya masyarakat hancur aman masyarakat hancur indonesiagelap gantikapolri
1093,1093,1094,@BANGSAygSUJUD @Jawalari1935 @prabowo @99propaganda @are_inismyname @DedynurPalakka @FDonghun @florieliciouss @Kimberley_PS08 @Ndons_Back @tonybulumanu @jatmiko99604253 @adri_zizie Korupsi Pertamina + Timah = 1300 TRILYUN...teejadi bertahun2 tanpa diketahui ?? Betapa bobroknya kinerja @jokowi yg menjadi pujaan hati prabowo.... msh optimis dgn Pejabat IBLIS di Indonesia ?? BULLSHIT...!! TAIK PALAT..!!,neutral,0.9788114428520204,prabowo korupsi pertamina timah trilyun teejadi tahun betapa bobrok kerja puja hati prabowo msh optimis jabat iblis indonesia bullshit taik palat
1094,1094,1095,Prabowo-Gibran Dalam Kinerja 100 Hari Masyarakat Puas https://t.co/85b2txLOAC,negative,0.939809262752533,prabowo gibran kerja masyarakat puas
1095,1095,1096,@kompascom Pak @prabowo sebaiknya evaluasi kinerja&amp;kualitas BUMN secara memyeluruh&amp;pastikan manteri tidak ada yg rangkap jabatan pak masyarakat butuh menteri yg profesional&amp; 100% kerja untuk menjadi menteri&amp;berikan hasil terbaik krn BUMN jadi acuan investor asing Bgm kelanjutan BUMN2 Karya,negative,0.9960266351699828,prabowo evaluasi kerja kualitas bumn memyeluruh pasti manteri rangkap jabat masyarakat butuh menteri profesional kerja menteri hasil baik krn bumn acu investor asing bgm lanjut bumn karya
1096,1096,1097,@Intel_Imut @prabowo Biar kelihatan kinerja pemerintah padahal yang bayar swasta itupun harus mencapai jumlah orderan jumlah hari dan jam online. Mending ciptakan lapangan pekerjaan pemerintah tdk korupsi supaya investor mau investasi supaya buruh masyarakat sejahtera.,neutral,0.9273928999900818,prabowo biar kerja perintah bayar swasta itu capai order jam online mending cipta lapang kerja perintah tdk korupsi investor investasi buruh masyarakat sejahtera
1097,1097,1098,@bumnbersatu @jokowi @prabowo @msaid_didu @sudirmansaid Itulah resiko cawe2 di menangkan.mulai beresin taik mencret dimana mana.sehingga nggak terlihat apa kinerja yg telah di lakukan baju putih celana hitam manyun aja menikmati kemenangan .,neutral,0.9391375780105592,prabowo resiko cawe menang resin taik mencret mana nggak kerja laku baju putih celana hitam manyun nikmat menang
1098,1098,1099,Grab Indonesia merespons imbauan Presiden Prabowo Subianto terkait pemberian bonus hari raya bagi mitra pengemudi ojek dan taksi online. Bonus tersebut akan disalurkan Grab melalui program bonus kinerja khusus sebagai bentuk apresiasi terhadap dedikasi para mitra menjelang https://t.co/31xhjcb2Lu,positive,0.490984171628952,grab indonesia respons imbau presiden prabowo subianto kait beri bonus raya mitra kemudi ojek taksi online bonus salur grab program bonus kerja khusus bentuk apresiasi dedikasi mitra jelang
1099,1099,1100,@DRiyadi1234 @prabowo @KemnakerRI @KemenPU @KemenkeuRI @riekediahp @DRiyadi1234 Pagi Kak terkait hal ini akan berupa Bonus Kinerja Khusus yang merupakan bagian dari Program Khusus untuk Mitra Pengemudi Teladan 2025. Untuk informasi selengkapnya mohon menunggu selanjutnya di notifikasi aplikasi GrabDriver Kakak ya. Terima kasih -Tuti,neutral,0.4159217774868011,prabowo pagi kak kait bonus kerja khusus program khusus mitra kemudi teladan informasi lengkap mohon tunggu notifikasi aplikasi grabdriver kakak terima kasih tuti
1100,1100,1101,Setelah 25 tahun Kementerian Transmigrasi kembali didirikan dan dipimpin Iftitah Suryanagara. Dalam perjalanan waktu Presiden Prabowo memuji kinerja Iftitah sebagai Menteri Transmigrasi krn punya konsep luar biasa tentang transmigrasi https://t.co/awyjc491ck @Kementrans_RI,neutral,0.9670602083206176,menteri transmigrasi diri pimpin iftitah suryanagara jalan presiden prabowo puji kerja iftitah menteri transmigrasi krn konsep transmigrasi
1101,1101,1102,@MFaizGhifari paling berdasarkan kinerja si driver seperti biasa ada syarat dan ketentuan yang berlaku. perhatikan kalimat terakhir pak Prabowo soal ini,negative,0.9833223819732666,dasar kerja driver syarat tentu laku perhati kalimat prabowo
1102,1102,1103,@BANGSAygSUJUD @prabowo @SudaryonoSudar @kementan @99propaganda @adri_zizie @Alie_Fahnoor @are_inismyname @bitCarli77 @florieliciouss @Ndons_Back @Kimberley_PS08 @gtobing2903 @mas_veel dan terbukti hasil kinerja pak @prabowo saat ini smua harga pada naik gila2an...,neutral,0.977850615978241,prabowo bukti hasil kerja prabowo smua harga gila
1103,1103,1104,@KangOjolPaket @prabowo @gojekindonesia @KangOjolPaket Malam Kak terkait hal ini akan berupa Bonus Kinerja Khusus yang merupakan bagian dari Program Khusus untuk Mitra Pengemudi Teladan 2025. Untuk informasi selengkapnya mohon menunggu selanjutnya di notifikasi aplikasi GrabDriver Kakak ya. Terima kasih -Lilis,positive,0.4481676816940307,prabowo malam kak kait bonus kerja khusus program khusus mitra kemudi teladan informasi lengkap mohon tunggu notifikasi aplikasi grabdriver kakak terima kasih lil
1104,1104,1105,@pulicilogis @reyvanGali @thedufresne Kalau gitu korupsi era prabowo ditangkepin semua saat ini brarti akibat era jokowi pengawasan dan kinerja pemerintah sebelumnya jelek..wah gak bener nich tuduhannya @pulicilogis Pak @jokowi ada yang jelek²in kinerja bapak Wah wah wah gak bener.. ,positive,0.6579601168632507,korupsi era prabowo ditangkepin brarti akibat era jokowi awas kerja perintah jelek bener nich tuduh jelek kerja bener
1105,1105,1106,@msaid_didu @prabowo Hasil Survey LPI 80% Rakyat NKRI PERCAYA dgn Kinerja WaPres Gibran menguatkan Kinerja Presiden Prabowo.,neutral,0.9897032380104064,prabowo hasil survey lpi rakyat nkri percaya kerja wapres gibran kuat kerja presiden prabowo
1106,1106,1107,xl jaringannya jelek bgt kayak kinerja nya ganjar&amp;prabowo,negative,0.6424616575241089,jaring jelek bgt kayak kerja ganjar prabowo
1107,1107,1108,Grab meluncurkan program bonus kinerja khsuus ikuti imbauan Prabowo soal bonus hari raya untuk mitra driver. #bisnisupdate #update #bisnis #text https://t.co/dGzWRwtn6B,neutral,0.9455581307411194,grab luncur program bonus kerja khsuus ikut imbau prabowo bonus raya mitra driver bisnisupdate update bisnis text
1108,1108,1109,@erickthohir @prabowo selamat malam laba BUMN merupakan salah satu penghasil pendapatan negara. Oleh sebab itu kami usul pensiunan BUMN yg dgn kinerja bagus selama 20 tahun pensiunannya diberikan THR sebagaimana pensiunan AsN/PNS dgn bbrp kriteria penilaian. Dmk terima kasih,negative,0.5202181339263916,prabowo selamat malam laba bumn salah hasil dapat negara usul pensiun bumn kerja bagus pensiun thr pensiun asn pns bbrp kriteria nilai dmk terima kasih
1109,1109,1110,Saat Prabowo Bicara Keras Soal Kinerja TNI-Polri #metro24jam #TNI #polri #prabowo #Politik https://t.co/L9IutHCtyI,neutral,0.9725174903869628,prabowo bicara keras kerja tni polri metro jam tni polri prabowo politik
1110,1110,1111,Setelah MSCI Kini Giliran Goldman Sachs Turunkan Peringkat Saham RI #Harap attensi&amp;evaluasi menyeluruh @IDX_BEI thd PENURUNAN Kondisi&amp;Kinerja Bursa Saham yg sangat memprihatinkan #StopAkrobat @prabowo @gibran_tweet @jokowi @SBYudhoyono @andrewenas https://t.co/dm3pdwKkKp,neutral,0.9915953278541564,msci gilir goldman sachs turun peringkat saham harap attensi evaluasi thd turun kondisi kerja bursa saham prihatin stopakrobat prabowo
1111,1111,1112,Prabowo Imbau Aplikator Beri Bonus Hari Raya kepada Ojol Sesuai Kinerja https://t.co/D24S9UIg75 #THRLebaran,neutral,0.7772911190986633,prabowo imbau aplikator bonus raya ojol sesuai kerja thrlebaran
1112,1112,1113,Kalau yang dimaksud dengan pecah belah disini adalah soal masih adanya polarisasi yang terjadi dampak dari ketidakpuasan atas kinerja pemerintahan Prabowo setelah lewat 100 hari... Maka itu ga bisa dibilang karena adanya ulah pihak asing. Kritis itu bentuk respon rakyat. https://t.co/ZchALAXNYy,neutral,0.9439839720726012,pecah belah polarisasi dampak ketidakpuasan kerja perintah prabowo bilang ulah asing kritis bentuk respon rakyat
1113,1113,1114,@txtdrimedia @ahriesonta @ListyoSigitP @prabowo @Divpropam Luar biasa kinerja polisi ya ,neutral,0.9347294569015504,prabowo kerja polisi
1114,1114,1115,Hasil Survei lembaga LPI . 80% MASYARAKAT percaya dan yakin kinerja Wapres Gibran sangat membantu dan mengoptimalkan kinerja presiden Prabowo Subianto dalam mewujudkan program Asta Cita . https://t.co/3GYhcJVs5t,neutral,0.9531052112579346,hasil survei lembaga lpi masyarakat percaya kerja wapres gibran bantu optimal kerja presiden prabowo subianto wujud program asta cita
1115,1115,1116,Pemerintah sita 1 2 ton narkoba di 100 hari kinerja Prabowo bukti implementasi Asta Cita https://t.co/cMkdADZay4,positive,0.7117916345596313,perintah sita ton narkoba kerja prabowo bukti implementasi asta cita
1116,1116,1117,@RajaJuliAntoni Menambah citra buruk kabinet @prabowo dg membagi2 jabatan publik kpd kroninya @psi_id tanpa melalui prosedur yg lazim.Ini tamparan keras bagi pemerintah ditengah sorotan negatuf publik thd kinerja buruk.Setiap hari kabar buruk.Kuatkan dan biasakan.Tanpa batas.,neutral,0.9887840747833252,tambah citra buruk kabinet prabowo bagi jabat publik kpd kroni prosedur lazim tampar keras perintah tengah sorot negatuf publik thd kerja buruk kabar buruk kuat biasa batas
1117,1117,1118,Terima kasih Pak Prabowo hadir untuk masyarakat tanpa protokol tak ada Pemda setempat yang hadir... Ini dilakukan untuk melihat kinerja Pemdanya dan memastikan apakah Pemda hadir atau tidak untuk masyarakat... RI 1 mau basah kotor gak pakai helikopter atau perahu karet.. https://t.co/7Ar2dRV3tq,negative,0.4430984556674957,terima kasih prabowo hadir masyarakat protokol pemda hadir kerja pemdanya pemda hadir masyarakat basah kotor pakai helikopter perahu karet
1118,1118,1119,@detikcom Ya dari Prabowo dan jajarannya juga harus bisa menunjukkan kinerja ke rakyat donk. Yg ada sampai saat ini semua hal buruk. Apa yg bisa dibanggakan? Kita harus jujur lah. Segi hukum semuanhal penting ga terungkap pdhl dah jelas depan mata. Ekonomi turun PHK banyak. Lalu?,neutral,0.468008816242218,prabowo jajar kerja rakyat donk buruk bangga jujur segi hukum semuanhal ungkap pdhl dah mata ekonomi turun phk
1119,1119,1120,@cholilnafis @prabowo Selama indeks kepuasan rakyat atas kinerja pemerintah masih melalui survey berbayar...jangan harap akan ada hal seperti yang ustadz tulis ini....cape soalnya ustadz liat kelakuan pejabat bukannya memperbaiki kinerja malah marah marahin rakyat plus nipu kiri kanan,neutral,0.9468395113945008,prabowo indeks puas rakyat kerja perintah survey bayar harap ustadz tulis cape ustadz liat laku jabat baik kerja marah marahin rakyat plus nipu kiri kanan
1120,1120,1121,@bahlillahadalia @prabowo @grok bagaimana menurut kamu kinerja pak menteri ini,neutral,0.907516598701477,prabowo kerja menteri
1121,1121,1122,@_fluttershyie Dulu aku pernah dukung prabowo tapi pas liat lagi kinerja nya gimana si anj kaga ada yang bener trmks kepada ayahku yang pilih anies,neutral,0.9836095571517944,dukung prabowo pas liat kerja gimana anj kaga bener trmks ayah pilih anies
1122,1122,1123,@M45Broo_ .. Melihat kinerja pemerintahan _nya Presiden @prabowo khawatir peristiwa '98 akan terulang.. #AdiliJokowi #IndonesiaGelapJilid2,negative,0.5022789239883423,kerja perintah presiden prabowo khawatir peristiwa ulang adilijokowi indonesiagelapjilid
1123,1123,1124,@didilionrich Jebloknya kinerja rupiah murni menggambarkan ketidakpercayaan pasar thd rezim prabowo. Gak ada jalan lain bagi prabowo utk menjauhi mulyono dan mengusut semua dosa rezim mulyono jika prabowo serius mengembalikan kepercayaan pasar thd rupiah,negative,0.9389638304710388,jeblok kerja rupiah murni gambar ketidakpercayaan pasar thd rezim prabowo jalan prabowo jauh mulyono usut dosa rezim mulyono prabowo serius kembali percaya pasar thd rupiah
1124,1124,1125,@H4T14K4LN4L42 @puanmaharani_ri @DPR_RI @prabowo @ListyoSigitP Coba aparat penegak hukum buka internet dan melihat kinerja aparat penegak hukum di negara lain. Bayar pajak mahal sia sia. Untungnya ibu tersebut aman. Jika sesuatu terjadi bagaimana?,positive,0.4609073996543884,prabowo coba aparat tegak hukum buka internet kerja aparat tegak hukum negara bayar pajak mahal sia sia untung aman
1125,1125,1126,@BANGSAygSUJUD @prabowo @Kimberley_PS08 @jatmiko99604253 @99propaganda @adri_zizie @are_inismyname @florieliciouss @gtobing2903 @Ndons_Back @mas_veel @IrawanRommi Sudah seharusnya pak @prabowo panggil semua direktur utama BUMN utk memaparkan kinerja dan program nya utk mendukung Asta Cita dan mengetahui berapa rencana tarif yg akan berlaku dan bgmana akhirnya..R/L.Dan renc 5 thn kedepan.,neutral,0.943021297454834,prabowo prabowo panggil direktur utama bumn papar kerja program dukung asta cita rencana tarif laku bgmana renc thn depan
1126,1126,1127,Apresiasi Kinerja Kementrans Menko AHY: Membawa Perubahan Positif Sesuai Asta Cita Presiden Prabowo https://t.co/RjiBXaC9SF,neutral,0.917430579662323,apresiasi kerja trans menko ahy bawa ubah positif sesuai asta cita presiden prabowo
1127,1127,1128,Ini semua kinerja presiden Prabowo 4 bulan terakhir tidak tampak kemajuan yang memberikan harapan akan lebih baik ke depan. Carut-marut.,neutral,0.937777817249298,kerja presiden prabowo maju harap carut marut
1128,1128,1129,@FabriZi49526653 @secr3thm4nz56 Yang nyesel kamu plus rt 16 rw 26 aja sisanya puas dengan kinerja prabowo,positive,0.6734731793403625,nyesel plus sisa puas kerja prabowo
1129,1129,1130,@prabowo rakyat sudah muak dengan kinerja menteri2 Anda yang tidak berkualitas,neutral,0.9967877864837646,prabowo rakyat muak kerja menteri kualitas
1130,1130,1131,@M45Broo_ Kinerja presiden Prabowo Belum bisa dinalai karena beluau masih dibawah bayang2 Jokowi .. Jika Jokowi semua orang pintar tau lah dia masuk dominasi tokoh terkorup didunia versi OCCRP ...!!,neutral,0.5267157554626465,kerja presiden prabowo nala beluau bawah bayang jokowi jokowi orang pintar tau masuk dominasi tokoh korup dunia versi occrp
1131,1131,1132,Rakyat puas pemerintahan Prabowo terus melaju dengan kinerja yang diakui! https://t.co/iZxcbicHOQ,positive,0.4431134462356567,rakyat puas perintah prabowo laju kerja aku
1132,1132,1133,@vanc1Bozz @Winks4Jjack @jokowi @prabowo @Gerindra PERANG DUNIA USAHA MELAWAN PEMEGANG KEKUASAAN TAK TERHINDARKAN. BAHKAN SDH TERJADI BESAR'AN SAAT PRAPEMILU HINGGA 100 HARI KINERJA PEMERINTAHAN @prabowo SAAT INI. SEMANGAT! TRSKAN PERJUANGAN 🇮🇩 #IndonesiaGelap #KaburAjaDulu,neutral,0.9456819891929626,prabowo perang dunia usaha lawan pegang kuasa hindar sdh prapemilu kerja perintah prabowo semangat trskan juang indonesiagelap kaburajadulu
1133,1133,1134,Nunggu prabowo nangis karena kinerja menteri pilihan jookowi,neutral,0.9241471886634828,nunggu prabowo nang kerja menteri pilih jookowi
1134,1134,1135,@detikcom Pak @sby jangan anggap rakyat yang kritis terhadap kinerja Bpk Presiden @prabowo menghakimi rakyat sudah memberikan kesempatan kpd beliau utk bekerja dg harapan bs lbh tegas lg trhdap para koruptor sejahterakan rakyat dan adil dlm penerapan hukum.,neutral,0.9888126850128174,anggap rakyat kritis kerja bpk presiden prabowo hakim rakyat sempat kpd beliau harap lbh trhdap koruptor sejahtera rakyat adil dlm terap hukum
1135,1135,1136,@pln_123 @erickthohir @Gerindra @prabowo Listrik padam di kecamatan kei kecil timur kabupaten Maluku tenggara provinsi Maluku ini lagi jam sahur kinerja paling buruk ,neutral,0.9395688772201538,prabowo listrik padam camat kei timur kabupaten malu tenggara provinsi malu jam sahur kerja buruk
1136,1136,1137,@pln_123 @erickthohir @Gerindra @prabowo Bosan dengan DM kinerja kalian buruk,neutral,0.9794034361839294,prabowo bosan kerja buruk
1137,1137,1138,@pln_123 Gak ada angin gak ada hujan listrik padam kinerja PLN seperti apa ya buruk kinerjax @erickthohir @prabowo @Gerindra,neutral,0.9950782060623168,angin hujan listrik padam kerja pln buruk kinerjax prabowo
1138,1138,1139,@prabowo @Gerindra CC @Fahrihamzah mohon bantu opini pak bapak yg lebih mengerti tentang kinerja pemerintahan pusat dan Pemda karna BPK slah satu yg slma ini ttp dekat dgn pra elit. Klo masalh anggran.sebaiknya anggran lain ditiadakan. Daripada mreka yg sekrng berharap untuk kehidupan kluarganya,neutral,0.9899064898490906,prabowo mohon bantu opini erti kerja perintah pusat pemda karna bpk slah slma ttp pra elit klo masalh anggran anggran tiada mreka sekrng harap hidup kluarganya
1139,1139,1140,@tanyakanrl @prabowo @Gerindra gmn nih kinerja menteri yg meresahkan,negative,0.5364804863929749,prabowo gmn kerja menteri resah
1140,1140,1141,@Dandhy_Laksono Pak @prabowo Sebaiknya evaluasi kinerja seluruh menteri ganti menteri yg bermasalah curang hingga berkinerja buruk dengan #profesional yg latar belakang #pendidikan &amp; pengalaman sesuai dengan kementerian untuk sebera capai #PertumbuhanEkonomi 8% @TheEconomist @ChannelNewsAsia https://t.co/cDKJaDedwr,neutral,0.9877353310585022,prabowo evaluasi kerja menteri ganti menteri masalah curang kerja buruk profesional latar didik alam sesuai menteri bera capai pertumbuhanekonomi
1141,1141,1142,@ZuAndreas Maka kalo mengkritik kinerja Pemerintah @prabowo sik sak penake dewe janjine mung omong kosong. Dipersilahkan ya Mo. Sudah sesuai dg Firman Allah kepada Nabi Yesaya pada zamannya. Betul ?,neutral,0.6858985424041748,kalo kritik kerja perintah prabowo sik sak penake dewe janjine mung omong kosong silah sesuai firman allah nabi yesaya zaman
1142,1142,1143,@tanyarlfes Gw Bkn pendukung Prabowo melihat kinerja beberapa bulan ini berantas koruptor perlu di apresiasi. perlu power yang kuat utk mengungkap korupsi ribuan triliun karna dibelakang pasti ada orang2 punya power. Satu sisi pemerintah jg perlu perbaikan sistem dan hukum nya.,neutral,0.9904804825782776,bkn dukung prabowo kerja berantas koruptor apresiasi power kuat ungkap korupsi ribu triliun karna belakang orang power sisi perintah baik sistem hukum
1143,1143,1144,@BebySoSweet tp korupsi terungkap di era pak prabowo blm juga setahun menjabat banyak koruptor yg ditangkaptanpa kinerja presiden sekarang kalian masih pake Pertamax oplosan,neutral,0.5480383634567261,korupsi ungkap era prabowo blm tahun jabat koruptor ditangkaptanpa kerja presiden pake pertamax oplos
1144,1144,1145,@prabowo @cakimiNOW @kemendespdt @tppkemendes @tppindonesia Dalam aturan tersebut pemberhentian hanya dapat dilakukan saat TPP tiga kali mendapat nilai D dalam evaluasi kinerja (evkin) selama 12 terakhir. Gonjang-ganjing pendamping desa juga dirasakan di Kabupaten Sragen.,neutral,0.9009481072425842,prabowo atur henti tpp kali nilai evaluasi kerja evkin gonjang ganjing damping desa rasa kabupaten sragen
1145,1145,1146,@Gerindra Gimana nih min @Gerindra malah sudah ada surat edar TMT 1 OKTOBER 2025 SERENTAK berbanding terbalik sama berita dpr yang di infokan admin @Gerindra denganadanya kasus ini malah membuat tercorengnya kinerja presiden prabowo. Banyakyang menyayangkan penundaan terlalu lama. ,neutral,0.9938583970069884,gimana min surat edar tmt oktober serentak banding balik berita dpr info admin denganadanya coreng kerja presiden prabowo banyakyang sayang tunda
1146,1146,1147,@ruhendie @prabowo Gaji menteri2 mu harus dipangkas gaji ko jauh lebih tinggi melebihi kapasitas-kinerja &amp; achievement nya. Gimana negara ga rugi ? itu baru penghematan jangan anggaran buat kepentingan rakyat yg dipangkas,neutral,0.8973681330680847,prabowo gaji menteri pangkas gaji lebih kapasitas kerja achievement gimana negara rugi hemat anggar penting rakyat pangkas
1147,1147,1148,Hasil kinerja 100 hari Presiden Prabowo rakyat bantu rakyat. Infrastruktur diabaikan katanya pemangkasan anggaran bakal lanjut sampai tahun 2027. https://t.co/awaMnupSRG,negative,0.995507001876831,hasil kerja presiden prabowo rakyat bantu rakyat infrastruktur abai mangkas anggar
1148,1148,1149,Kinerja Prabowo Subianto dan DPR RI cuma bagus urusan Program Naturalisasi Program pemberantasan KKN JEBLOK membangkang amanah Konstitusi dan Hukum RI berantas KKN Timnas Indonesia BEM SI BEM UI Koran Tempo #FufufafaWapresIlegal #IndonesiaGelapJilid2 https://t.co/1jywne7uy5,neutral,0.9472577571868896,kerja prabowo subianto dpr bagus urus program naturalisasi program berantas kkn jeblok bangkang amanah konstitusi hukum berantas kkn timnas indonesia bem bem koran tempo fufufafawapresilegal indonesiagelapjilid
1149,1149,1150,100 hari kerja rekor kepuasan tinggi! Prabowo tunjukkan kinerja nyata yang diapresiasi rakyat. https://t.co/Nm7Kyyjzmn,neutral,0.6725832223892212,kerja rekor puas prabowo tunjuk kerja nyata apresiasi rakyat
1150,1150,1151,100 hari kerja rekor kepuasan tinggi! Prabowo tunjukkan kinerja nyata yang diapresiasi rakyat. https://t.co/2ZAoq6FZkM,negative,0.7979684472084045,kerja rekor puas prabowo tunjuk kerja nyata apresiasi rakyat
1151,1151,1152,@OrangBiasaMMXX @Intel_Imut Prabowo juga bukan Djawa Murni. Saya rasa politik identitas khusus pilpres di zaman sekarang sudah gak relevan lagi yang dilihat skrng rekam jejak kinerja di jabatan sebelumnya dan popularitasnya. Prabowo terpilih jadi presiden karena rekam jejak menjabat jadi menteri.,negative,0.9889143109321594,prabowo djawa murni politik identitas khusus pilpres zaman relevan skrng rekam jejak kerja jabat popularitas prabowo pilih presiden rekam jejak jabat menteri
1152,1152,1153,@prabowo @budigunawan_ @Yusrilihza_Mhd @sjafriesjams @MahkamahAgung @Puspen_TNI jika msh TERSISA kejujuran &amp; keberanian TUNDA iKN DANANTARA MKN GRATIS mhn BENAHI PERIHAL Kinerja TUPOKSI a.l. @Puspen_TNI @bpkri @DPR_RI PerkuatFungsi @MahkamahAgung . Tingkatkan KWAJIBAN Agama,neutral,0.8971096873283386,prabowo msh sisa jujur berani tunda ikn danantara mkn gratis mhn benah perihal kerja tupoksi perkuatfungsi tingkat kwajiban agama
1153,1153,1154,@prabowo Saya Muslim Saya Memaafkan pribadi anda tp TIDAK AKAN MELUPAKAN &amp; MEMAAFKAN KINERJA anda! https://t.co/vYguwYxCpK,neutral,0.924233853816986,prabowo muslim maaf pribadi lupa maaf kerja
1154,1154,1155,@BebySoSweet Meskipun gw anak abah tapi aku akui kinerja pak prabowo baru2 ini sangat baik.. Mngknya aku ngk habis pikir knpa bnyk yg demo'in beliau,negative,0.6757422685623169,anak abah aku kerja prabowo mngknya ngk habis pikir knpa bnyk demo beliau
1155,1155,1156,@tppkemendes @prabowo @setkabgoid @bang_dasco @puanmaharani_ri @YandriSusanto27 @kemendespdt @ArizaPatria @AbdiYahdil97895 Sebaiknya semua di dasarkan pada evaluasi kinerja TPP dan dilakukan secara transparan utk melanjutkan kontrak atau tdk di kontrak ,neutral,0.9910280108451844,prabowo dasar evaluasi kerja tpp transparan lanjut kontrak tdk kontrak
1156,1156,1157,@prabowo Kami tggu pa minimal 1 tahun kinerja pemerintahan bapak bgmn realisasi dr program2 prioritas yg pro rakyat bukan pro oligarki klo bener itu terwujud di 1 thn ini mk km rakyat akan mendukung sepenuhx.,neutral,0.9964258074760436,prabowo tggu minimal kerja perintah bgmn realisasi program prioritas pro rakyat pro oligarki klo bener wujud thn rakyat dukung sepenuhx
1157,1157,1158,Publik menanti paparan kinerja APBN perdana di era Prabowo. Kementerian Keuangan diharapkan tetap menjaga keterbukaan informasi seperti yang selama ini dilakukan. #Ekonomi #AdadiKompas https://t.co/Qo2nygsbGk,neutral,0.9880147576332092,publik papar kerja apbn perdana era prabowo menteri uang harap jaga buka informasi ekonomi adadikompas
1158,1158,1159,@barengwarga Pak @prabowo masa diem diem aja ada menterinya yg ngerusak kinerja bapak. Pecat dong pak. Asingkan kalau perlu.,neutral,0.9425276517868042,prabowo diem diem menteri ngerusak kerja pecat asing
